activity_site_id,activity_description,booking_end_datetime,booking_start_time,max_bookees,number_booked,price_inr,year,month,day,day_name
HXP,20-20-20  2.45pm-3.45pm,2018-04-08,14:45:00,25,12,499.0,2018,4,8,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-04-15,14:45:00,25,15,499.0,2018,4,15,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-04-22,14:45:00,25,14,499.0,2018,4,22,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-04-29,14:45:00,25,9,499.0,2018,4,29,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-05-06,14:45:00,25,7,499.0,2018,5,6,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-05-13,14:45:00,25,10,499.0,2018,5,13,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-05-20,14:45:00,25,7,499.0,2018,5,20,Sunday
HXP,20-20-20  2.45pm-3.45pm,2018-05-27,14:45:00,25,3,499.0,2018,5,27,Sunday
TSC,20-20-20 7.00-8.00pm,2018-04-04,19:00:00,24,10,499.0,2018,4,4,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-04-11,19:00:00,24,12,499.0,2018,4,11,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-04-18,19:00:00,24,9,499.0,2018,4,18,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-04-25,19:00:00,24,5,499.0,2018,4,25,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-05-02,19:00:00,24,6,499.0,2018,5,2,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-05-09,19:00:00,24,5,499.0,2018,5,9,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-05-16,19:00:00,24,6,499.0,2018,5,16,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-05-23,19:00:00,24,6,499.0,2018,5,23,Wednesday
TSC,20-20-20 7.00-8.00pm,2018-05-30,19:00:00,24,7,499.0,2018,5,30,Wednesday
NBL,20-20-20 9.30-10.30am,2018-04-03,9:30:00,60,42,499.0,2018,4,3,Tuesday
NBL,20-20-20 9.30-10.30am,2018-04-10,9:30:00,60,34,499.0,2018,4,10,Tuesday
NBL,20-20-20 9.30-10.30am,2018-04-17,9:30:00,60,37,499.0,2018,4,17,Tuesday
NBL,20-20-20 9.30-10.30am,2018-04-24,9:30:00,60,33,499.0,2018,4,24,Tuesday
NBL,20-20-20 9.30-10.30am,2018-05-01,9:30:00,60,34,499.0,2018,5,1,Tuesday
NBL,20-20-20 9.30-10.30am,2018-05-08,9:30:00,60,28,499.0,2018,5,8,Tuesday
NBL,20-20-20 9.30-10.30am,2018-05-15,9:30:00,60,31,499.0,2018,5,15,Tuesday
NBL,20-20-20 9.30-10.30am,2018-05-22,9:30:00,60,31,499.0,2018,5,22,Tuesday
NBL,20-20-20 9.30-10.30am,2018-05-29,9:30:00,60,30,499.0,2018,5,29,Tuesday
SBP,20-20-20 9.30-10.30am,2018-04-04,9:30:00,35,18,499.0,2018,4,4,Wednesday
SBP,20-20-20 9.30-10.30am,2018-04-11,9:30:00,35,12,499.0,2018,4,11,Wednesday
SBP,20-20-20 9.30-10.30am,2018-04-18,9:30:00,35,14,499.0,2018,4,18,Wednesday
SBP,20-20-20 9.30-10.30am,2018-04-25,9:30:00,35,14,499.0,2018,4,25,Wednesday
SBP,20-20-20 9.30-10.30am,2018-05-02,9:30:00,35,12,499.0,2018,5,2,Wednesday
SBP,20-20-20 9.30-10.30am,2018-05-09,9:30:00,35,13,499.0,2018,5,9,Wednesday
SBP,20-20-20 9.30-10.30am,2018-05-16,9:30:00,35,11,499.0,2018,5,16,Wednesday
SBP,20-20-20 9.30-10.30am,2018-05-23,9:30:00,35,14,499.0,2018,5,23,Wednesday
SBP,20-20-20 9.30-10.30am,2018-05-30,9:30:00,35,7,499.0,2018,5,30,Wednesday
BRP,20:20:20  10-11 Am,2018-04-03,10:00:00,35,32,499.0,2018,4,3,Tuesday
BRP,20:20:20  10-11 Am,2018-04-10,10:00:00,35,26,499.0,2018,4,10,Tuesday
BRP,20:20:20  10-11 Am,2018-04-17,10:00:00,35,24,499.0,2018,4,17,Tuesday
BRP,20:20:20  10-11 Am,2018-04-24,10:00:00,35,23,499.0,2018,4,24,Tuesday
BRP,20:20:20  10-11 Am,2018-05-01,10:00:00,35,22,499.0,2018,5,1,Tuesday
BRP,20:20:20  10-11 Am,2018-05-08,10:00:00,35,30,499.0,2018,5,8,Tuesday
BRP,20:20:20  10-11 Am,2018-05-15,10:00:00,35,18,499.0,2018,5,15,Tuesday
BRP,20:20:20  10-11 Am,2018-05-22,10:00:00,35,24,499.0,2018,5,22,Tuesday
BRP,20:20:20  10-11 Am,2018-05-29,10:00:00,35,28,499.0,2018,5,29,Tuesday
BRP,20:20:20  10.00-11.00am,2018-04-05,10:00:00,35,25,499.0,2018,4,5,Thursday
BRP,20:20:20  10.00-11.00am,2018-04-12,10:00:00,35,23,499.0,2018,4,12,Thursday
BRP,20:20:20  10.00-11.00am,2018-04-19,10:00:00,35,21,499.0,2018,4,19,Thursday
BRP,20:20:20  10.00-11.00am,2018-04-26,10:00:00,35,29,499.0,2018,4,26,Thursday
BRP,20:20:20  10.00-11.00am,2018-05-03,10:00:00,35,20,499.0,2018,5,3,Thursday
BRP,20:20:20  10.00-11.00am,2018-05-10,10:00:00,35,24,499.0,2018,5,10,Thursday
BRP,20:20:20  10.00-11.00am,2018-05-17,10:00:00,35,29,499.0,2018,5,17,Thursday
BRP,20:20:20  10.00-11.00am,2018-05-31,10:00:00,35,14,499.0,2018,5,31,Thursday
HXP,20:20:20  11am -12noon,2018-04-07,11:00:00,25,10,499.0,2018,4,7,Saturday
HXP,20:20:20  11am -12noon,2018-04-14,11:00:00,25,10,499.0,2018,4,14,Saturday
HXP,20:20:20  11am -12noon,2018-04-28,11:00:00,25,11,499.0,2018,4,28,Saturday
HXP,20:20:20  11am -12noon,2018-05-05,11:00:00,25,13,499.0,2018,5,5,Saturday
HXP,20:20:20  11am -12noon,2018-05-12,11:00:00,25,16,499.0,2018,5,12,Saturday
HXP,20:20:20  11am -12noon,2018-05-19,11:00:00,25,10,499.0,2018,5,19,Saturday
HXP,20:20:20  11am -12noon,2018-05-26,11:00:00,25,6,499.0,2018,5,26,Saturday
BRP,20:20:20  9.30-10.30am,2018-04-06,9:30:00,35,26,499.0,2018,4,6,Friday
BRP,20:20:20  9.30-10.30am,2018-04-13,9:30:00,35,20,499.0,2018,4,13,Friday
BRP,20:20:20  9.30-10.30am,2018-04-20,9:30:00,35,30,499.0,2018,4,20,Friday
BRP,20:20:20  9.30-10.30am,2018-04-27,9:30:00,35,27,499.0,2018,4,27,Friday
BRP,20:20:20  9.30-10.30am,2018-05-04,9:30:00,35,33,499.0,2018,5,4,Friday
BRP,20:20:20  9.30-10.30am,2018-05-11,9:30:00,35,34,499.0,2018,5,11,Friday
BRP,20:20:20  9.30-10.30am,2018-05-18,9:30:00,35,32,499.0,2018,5,18,Friday
BRP,20:20:20  9.30-10.30am,2018-05-25,9:30:00,35,29,499.0,2018,5,25,Friday
NBL,20:20:20 9.30-10.30am,2018-04-05,9:30:00,60,22,499.0,2018,4,5,Thursday
NBL,20:20:20 9.30-10.30am,2018-04-19,9:30:00,60,14,499.0,2018,4,19,Thursday
NBL,20:20:20 9.30-10.30am,2018-04-26,9:30:00,60,14,499.0,2018,4,26,Thursday
NBL,20:20:20 9.30-10.30am,2018-05-03,9:30:00,60,16,499.0,2018,5,3,Thursday
NBL,20:20:20 9.30-10.30am,2018-05-10,9:30:00,60,14,499.0,2018,5,10,Thursday
NBL,20:20:20 9.30-10.30am,2018-05-17,9:30:00,60,14,499.0,2018,5,17,Thursday
NBL,20:20:20 9.30-10.30am,2018-05-24,9:30:00,60,18,499.0,2018,5,24,Thursday
NBL,20:20:20 9.30-10.30am,2018-05-31,9:30:00,60,24,499.0,2018,5,31,Thursday
SBP,45min Madness 9.15-10am,2018-04-03,9:15:00,35,11,1499.0,2018,4,3,Tuesday
SBP,45min Madness 9.15-10am,2018-04-10,9:15:00,35,19,1499.0,2018,4,10,Tuesday
SBP,45min Madness 9.15-10am,2018-04-17,9:15:00,35,19,1499.0,2018,4,17,Tuesday
SBP,45min Madness 9.15-10am,2018-04-24,9:15:00,35,21,1499.0,2018,4,24,Tuesday
SBP,45min Madness 9.15-10am,2018-05-01,9:15:00,35,18,1499.0,2018,5,1,Tuesday
SBP,45min Madness 9.15-10am,2018-05-08,9:15:00,35,15,1499.0,2018,5,8,Tuesday
SBP,45min Madness 9.15-10am,2018-05-15,9:15:00,35,19,1499.0,2018,5,15,Tuesday
SBP,45min Madness 9.15-10am,2018-05-22,9:15:00,35,18,1499.0,2018,5,22,Tuesday
SBP,45min Madness 9.15-10am,2018-05-29,9:15:00,35,12,1499.0,2018,5,29,Tuesday
TSC,5.30-6.30pm Body Cond,2018-04-03,17:30:00,24,7,1499.0,2018,4,3,Tuesday
TSC,5.30-6.30pm Body Cond,2018-04-10,17:30:00,24,14,1499.0,2018,4,10,Tuesday
TSC,5.30-6.30pm Body Cond,2018-04-17,17:30:00,24,12,1499.0,2018,4,17,Tuesday
TSC,5.30-6.30pm Body Cond,2018-04-24,17:30:00,24,11,1499.0,2018,4,24,Tuesday
TSC,5.30-6.30pm Body Cond,2018-05-01,17:30:00,24,13,1499.0,2018,5,1,Tuesday
TSC,5.30-6.30pm Body Cond,2018-05-08,17:30:00,24,9,1499.0,2018,5,8,Tuesday
TSC,5.30-6.30pm Body Cond,2018-05-15,17:30:00,24,5,1499.0,2018,5,15,Tuesday
TSC,5.30-6.30pm Body Cond,2018-05-22,17:30:00,24,13,1499.0,2018,5,22,Tuesday
TSC,5.30-6.30pm Body Cond,2018-05-29,17:30:00,24,9,1499.0,2018,5,29,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-04-03,18:30:00,24,9,1499.0,2018,4,3,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-04-10,18:30:00,24,8,1499.0,2018,4,10,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-04-17,18:30:00,24,11,1499.0,2018,4,17,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-04-24,18:30:00,24,14,1499.0,2018,4,24,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-05-01,18:30:00,24,12,1499.0,2018,5,1,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-05-08,18:30:00,24,10,1499.0,2018,5,8,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-05-15,18:30:00,24,9,1499.0,2018,5,15,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-05-22,18:30:00,24,10,1499.0,2018,5,22,Tuesday
TSC,6.30-7.30pm Combat Aero,2018-05-29,18:30:00,24,10,1499.0,2018,5,29,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-04-03,7:45:00,20,4,999.0,2018,4,3,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-04-10,7:45:00,20,1,999.0,2018,4,10,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-04-17,7:45:00,20,2,999.0,2018,4,17,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-04-24,7:45:00,20,1,999.0,2018,4,24,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-05-01,7:45:00,20,2,999.0,2018,5,1,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-05-08,7:45:00,20,2,999.0,2018,5,8,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-05-15,7:45:00,20,2,999.0,2018,5,15,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-05-22,7:45:00,20,2,999.0,2018,5,22,Tuesday
SBP,Abs Blast 7.45-8.15am,2018-05-29,7:45:00,20,2,999.0,2018,5,29,Tuesday
BRP,Aerobics,2018-04-03,19:30:00,35,24,799.0,2018,4,3,Tuesday
BRP,Aerobics,2018-04-10,19:30:00,35,17,799.0,2018,4,10,Tuesday
BRP,Aerobics,2018-04-17,19:30:00,35,27,799.0,2018,4,17,Tuesday
BRP,Aerobics,2018-04-24,19:30:00,35,21,799.0,2018,4,24,Tuesday
BRP,Aerobics,2018-05-01,19:30:00,35,23,799.0,2018,5,1,Tuesday
BRP,Aerobics,2018-05-08,19:30:00,35,29,799.0,2018,5,8,Tuesday
BRP,Aerobics,2018-05-15,19:30:00,35,23,799.0,2018,5,15,Tuesday
BRP,Aerobics,2018-05-22,19:30:00,35,28,799.0,2018,5,22,Tuesday
BRP,Aerobics,2018-05-29,19:30:00,35,24,799.0,2018,5,29,Tuesday
SBP,Aerobics,2018-05-18,10:00:00,35,30,799.0,2018,5,18,Friday
BRP,Aerobics 6.00-7.00pm,2018-04-09,18:00:00,35,32,799.0,2018,4,9,Monday
BRP,Aerobics 6.00-7.00pm,2018-04-16,18:00:00,35,35,799.0,2018,4,16,Monday
BRP,Aerobics 6.00-7.00pm,2018-04-23,18:00:00,35,32,799.0,2018,4,23,Monday
BRP,Aerobics 6.00-7.00pm,2018-04-30,18:00:00,35,33,799.0,2018,4,30,Monday
BRP,Aerobics 6.00-7.00pm,2018-05-14,18:00:00,35,28,799.0,2018,5,14,Monday
BRP,Aerobics 6.00-7.00pm,2018-05-21,18:00:00,35,31,799.0,2018,5,21,Monday
SBP,Aqua Babies 12 -12.30am,2018-04-16,12:00:00,10,11,1499.0,2018,4,16,Monday
SBP,Aqua Babies 12 -12.30am,2018-04-23,12:00:00,10,3,1499.0,2018,4,23,Monday
SBP,Aqua Babies 12 -12.30am,2018-04-30,12:00:00,10,3,1499.0,2018,4,30,Monday
SBP,Aqua Babies 12 -12.30am,2018-05-14,12:00:00,10,7,1499.0,2018,5,14,Monday
SBP,Aqua Babies 12 -12.30am,2018-05-21,12:00:00,10,7,1499.0,2018,5,21,Monday
SBP,Aqua Babies 9.30-10.00am,2018-04-06,9:30:00,10,6,1499.0,2018,4,6,Friday
SBP,Aqua Babies 9.30-10.00am,2018-04-13,9:30:00,10,4,1499.0,2018,4,13,Friday
SBP,Aqua Babies 9.30-10.00am,2018-04-20,9:30:00,10,7,1499.0,2018,4,20,Friday
SBP,Aqua Babies 9.30-10.00am,2018-04-27,9:30:00,10,5,1499.0,2018,4,27,Friday
SBP,Aqua Babies 9.30-10.00am,2018-05-04,9:30:00,10,6,1499.0,2018,5,4,Friday
SBP,Aqua Babies 9.30-10.00am,2018-05-11,9:30:00,10,5,1499.0,2018,5,11,Friday
SBP,Aqua Babies 9.30-10.00am,2018-05-18,9:30:00,10,10,1499.0,2018,5,18,Friday
SBP,Aqua Fit 11.15-12.00,2018-04-09,11:15:00,35,33,999.0,2018,4,9,Monday
SBP,Aqua Fit 11.15-12.00,2018-04-16,11:15:00,35,32,999.0,2018,4,16,Monday
SBP,Aqua Fit 11.15-12.00,2018-04-23,11:15:00,35,35,999.0,2018,4,23,Monday
SBP,Aqua Fit 11.15-12.00,2018-04-30,11:15:00,35,31,999.0,2018,4,30,Monday
SBP,Aqua Fit 11.15-12.00,2018-05-14,11:15:00,35,34,999.0,2018,5,14,Monday
SBP,Aqua Fit 11.15-12.00,2018-05-21,11:15:00,35,33,999.0,2018,5,21,Monday
HXP,Aqua Fit 12.15 -13.15,2018-04-05,12:15:00,25,13,999.0,2018,4,5,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-04-06,12:15:00,25,16,999.0,2018,4,6,Friday
HXP,Aqua Fit 12.15 -13.15,2018-04-12,12:15:00,25,19,999.0,2018,4,12,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-04-13,12:15:00,25,10,999.0,2018,4,13,Friday
HXP,Aqua Fit 12.15 -13.15,2018-04-19,12:15:00,25,16,999.0,2018,4,19,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-04-20,12:15:00,25,13,999.0,2018,4,20,Friday
HXP,Aqua Fit 12.15 -13.15,2018-04-26,12:15:00,25,16,999.0,2018,4,26,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-04-27,12:15:00,25,12,999.0,2018,4,27,Friday
HXP,Aqua Fit 12.15 -13.15,2018-05-03,12:15:00,25,13,999.0,2018,5,3,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-05-04,12:15:00,25,13,999.0,2018,5,4,Friday
HXP,Aqua Fit 12.15 -13.15,2018-05-10,12:15:00,25,13,999.0,2018,5,10,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-05-11,12:15:00,25,4,999.0,2018,5,11,Friday
HXP,Aqua Fit 12.15 -13.15,2018-05-18,12:15:00,25,11,999.0,2018,5,18,Friday
HXP,Aqua Fit 12.15 -13.15,2018-05-24,12:15:00,25,13,999.0,2018,5,24,Thursday
HXP,Aqua Fit 12.15 -13.15,2018-05-25,12:15:00,25,14,999.0,2018,5,25,Friday
HXP,Aqua Fit 12.15-13.00,2018-04-02,12:15:00,25,11,999.0,2018,4,2,Monday
HXP,Aqua Fit 12.15-13.00,2018-04-09,12:15:00,25,17,999.0,2018,4,9,Monday
HXP,Aqua Fit 12.15-13.00,2018-04-16,12:15:00,25,17,999.0,2018,4,16,Monday
HXP,Aqua Fit 12.15-13.00,2018-04-23,12:15:00,25,22,999.0,2018,4,23,Monday
HXP,Aqua Fit 12.15-13.00,2018-04-30,12:15:00,25,21,999.0,2018,4,30,Monday
HXP,Aqua Fit 12.15-13.00,2018-05-07,12:15:00,25,6,999.0,2018,5,7,Monday
HXP,Aqua Fit 12.15-13.00,2018-05-14,12:15:00,25,11,999.0,2018,5,14,Monday
HXP,Aqua Fit 12.15-13.00,2018-05-21,12:15:00,25,14,999.0,2018,5,21,Monday
HXP,Aqua Fit 12.15-13.00,2018-05-28,12:15:00,25,7,999.0,2018,5,28,Monday
BRP,Aqua Fit 2.45 -3.45pm,2018-04-04,14:45:00,35,24,999.0,2018,4,4,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-04-11,14:45:00,35,32,999.0,2018,4,11,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-04-18,14:45:00,35,29,999.0,2018,4,18,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-04-25,14:45:00,35,25,999.0,2018,4,25,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-05-02,14:45:00,35,28,999.0,2018,5,2,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-05-09,14:45:00,35,27,999.0,2018,5,9,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-05-16,14:45:00,35,16,999.0,2018,5,16,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-05-23,14:45:00,35,20,999.0,2018,5,23,Wednesday
BRP,Aqua Fit 2.45 -3.45pm,2018-05-30,14:45:00,35,23,999.0,2018,5,30,Wednesday
SBP,Aqua Fit 3.00-3.50pm,2018-04-03,15:00:00,35,29,999.0,2018,4,3,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-04-10,15:00:00,35,17,999.0,2018,4,10,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-04-17,15:00:00,35,14,999.0,2018,4,17,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-04-24,15:00:00,35,20,999.0,2018,4,24,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-05-01,15:00:00,35,23,999.0,2018,5,1,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-05-08,15:00:00,35,17,999.0,2018,5,8,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-05-15,15:00:00,35,18,999.0,2018,5,15,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-05-22,15:00:00,35,21,999.0,2018,5,22,Tuesday
SBP,Aqua Fit 3.00-3.50pm,2018-05-29,15:00:00,35,23,999.0,2018,5,29,Tuesday
HXP,Aqua Fit 4pm - 5pm,2018-04-22,16:00:00,25,20,999.0,2018,4,22,Sunday
HXP,Aqua Fit 4pm - 5pm,2018-04-29,16:00:00,25,13,999.0,2018,4,29,Sunday
HXP,Aqua Fit 4pm - 5pm,2018-05-13,16:00:00,25,10,999.0,2018,5,13,Sunday
HXP,Aqua Fit 4pm - 5pm,2018-05-20,16:00:00,25,5,999.0,2018,5,20,Sunday
HXP,Aqua Fit 4pm - 5pm,2018-05-27,16:00:00,25,11,999.0,2018,5,27,Sunday
SBP,Aqua Tots & Babies 10.30-,2018-04-06,10:30:00,10,2,1499.0,2018,4,6,Friday
SBP,Aqua Tots & Babies 10.30-,2018-04-13,10:30:00,10,6,1499.0,2018,4,13,Friday
SBP,Aqua Tots & Babies 10.30-,2018-04-20,10:30:00,10,5,1499.0,2018,4,20,Friday
SBP,Aqua Tots & Babies 10.30-,2018-04-27,10:30:00,10,9,1499.0,2018,4,27,Friday
SBP,Aqua Tots & Babies 10.30-,2018-05-04,10:30:00,10,5,1499.0,2018,5,4,Friday
SBP,Aqua Tots & Babies 10.30-,2018-05-11,10:30:00,10,8,1499.0,2018,5,11,Friday
SBP,Aqua Tots & Babies 10.30-,2018-05-18,10:30:00,10,4,1499.0,2018,5,18,Friday
BRP,Aqua Tots 10 -10.30am,2018-04-07,10:00:00,10,9,999.0,2018,4,7,Saturday
BRP,Aqua Tots 10 -10.30am,2018-04-14,10:00:00,10,10,999.0,2018,4,14,Saturday
BRP,Aqua Tots 10 -10.30am,2018-04-21,10:00:00,10,10,999.0,2018,4,21,Saturday
BRP,Aqua Tots 10 -10.30am,2018-04-28,10:00:00,10,10,999.0,2018,4,28,Saturday
BRP,Aqua Tots 10 -10.30am,2018-05-05,10:00:00,10,10,999.0,2018,5,5,Saturday
BRP,Aqua Tots 10 -10.30am,2018-05-12,10:00:00,10,9,999.0,2018,5,12,Saturday
BRP,Aqua Tots 10 -10.30am,2018-05-19,10:00:00,10,10,999.0,2018,5,19,Saturday
BRP,Aqua Tots 10 -10.30am,2018-05-26,10:00:00,10,7,999.0,2018,5,26,Saturday
SBP,Aqua Tots 10.00-10.30am,2018-04-06,10:00:00,10,2,999.0,2018,4,6,Friday
SBP,Aqua Tots 10.00-10.30am,2018-04-13,10:00:00,10,2,999.0,2018,4,13,Friday
SBP,Aqua Tots 10.00-10.30am,2018-04-20,10:00:00,10,5,999.0,2018,4,20,Friday
SBP,Aqua Tots 10.00-10.30am,2018-04-27,10:00:00,10,7,999.0,2018,4,27,Friday
SBP,Aqua Tots 10.00-10.30am,2018-05-04,10:00:00,10,8,999.0,2018,5,4,Friday
SBP,Aqua Tots 10.00-10.30am,2018-05-11,10:00:00,10,7,999.0,2018,5,11,Friday
SBP,Aqua Tots 10.00-10.30am,2018-05-18,10:00:00,10,4,999.0,2018,5,18,Friday
BRP,Aqua Tots 11.00-11.30am,2018-04-04,11:00:00,10,2,999.0,2018,4,4,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-04-11,11:00:00,10,4,999.0,2018,4,11,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-04-18,11:00:00,10,5,999.0,2018,4,18,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-04-25,11:00:00,10,6,999.0,2018,4,25,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-05-02,11:00:00,10,6,999.0,2018,5,2,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-05-09,11:00:00,10,7,999.0,2018,5,9,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-05-16,11:00:00,10,7,999.0,2018,5,16,Wednesday
BRP,Aqua Tots 11.00-11.30am,2018-05-23,11:00:00,10,6,999.0,2018,5,23,Wednesday
SBP,Aqua Tots 9.00-9.30am,2018-04-06,9:00:00,10,3,999.0,2018,4,6,Friday
SBP,Aqua Tots 9.00-9.30am,2018-04-13,9:00:00,10,3,999.0,2018,4,13,Friday
SBP,Aqua Tots 9.00-9.30am,2018-04-20,9:00:00,10,2,999.0,2018,4,20,Friday
SBP,Aqua Tots 9.00-9.30am,2018-04-27,9:00:00,10,3,999.0,2018,4,27,Friday
SBP,Aqua Tots 9.00-9.30am,2018-05-04,9:00:00,10,4,999.0,2018,5,4,Friday
SBP,Aqua Tots 9.00-9.30am,2018-05-11,9:00:00,10,4,999.0,2018,5,11,Friday
SBP,Aqua Tots 9.00-9.30am,2018-05-18,9:00:00,10,2,999.0,2018,5,18,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-04-06,12:00:00,25,15,1999.0,2018,4,6,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-04-13,12:00:00,25,12,1999.0,2018,4,13,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-04-20,12:00:00,25,14,1999.0,2018,4,20,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-04-27,12:00:00,25,14,1999.0,2018,4,27,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-05-11,12:00:00,25,14,1999.0,2018,5,11,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-05-18,12:00:00,25,10,1999.0,2018,5,18,Friday
TSC,Aqua Zumba  12.00-1.00pm,2018-05-25,12:00:00,25,16,1999.0,2018,5,25,Friday
BRP,Aquababies 10.00 -10.30am,2018-04-09,10:00:00,10,7,1499.0,2018,4,9,Monday
BRP,Aquababies 10.00 -10.30am,2018-04-16,10:00:00,10,9,1499.0,2018,4,16,Monday
BRP,Aquababies 10.00 -10.30am,2018-04-23,10:00:00,10,10,1499.0,2018,4,23,Monday
BRP,Aquababies 10.00 -10.30am,2018-04-30,10:00:00,10,10,1499.0,2018,4,30,Monday
BRP,Aquababies 10.00 -10.30am,2018-05-14,10:00:00,10,7,1499.0,2018,5,14,Monday
BRP,Aquababies 10.00 -10.30am,2018-05-21,10:00:00,10,6,1499.0,2018,5,21,Monday
BRP,Aquababies 10.30-11.00am,2018-04-04,10:30:00,10,6,1499.0,2018,4,4,Wednesday
BRP,Aquababies 10.30-11.00am,2018-04-11,10:30:00,10,3,1499.0,2018,4,11,Wednesday
BRP,Aquababies 10.30-11.00am,2018-04-18,10:30:00,10,5,1499.0,2018,4,18,Wednesday
BRP,Aquababies 10.30-11.00am,2018-04-25,10:30:00,10,8,1499.0,2018,4,25,Wednesday
BRP,Aquababies 10.30-11.00am,2018-05-02,10:30:00,10,9,1499.0,2018,5,2,Wednesday
BRP,Aquababies 10.30-11.00am,2018-05-09,10:30:00,10,9,1499.0,2018,5,9,Wednesday
BRP,Aquababies 10.30-11.00am,2018-05-16,10:30:00,10,9,1499.0,2018,5,16,Wednesday
BRP,Aquababies 10.30-11.00am,2018-05-23,10:30:00,10,10,1499.0,2018,5,23,Wednesday
SBP,Aquababies/tots 12-12.30,2018-04-18,12:00:00,10,8,1499.0,2018,4,18,Wednesday
SBP,Aquababies/tots 12-12.30,2018-04-25,12:00:00,10,8,1499.0,2018,4,25,Wednesday
SBP,Aquababies/tots 12-12.30,2018-05-02,12:00:00,10,8,1499.0,2018,5,2,Wednesday
SBP,Aquababies/tots 12-12.30,2018-05-09,12:00:00,10,9,1499.0,2018,5,9,Wednesday
SBP,Aquababies/tots 12-12.30,2018-05-16,12:00:00,10,7,1499.0,2018,5,16,Wednesday
SBP,Aquababies/tots 12-12.30,2018-05-23,12:00:00,10,12,1499.0,2018,5,23,Wednesday
BRP,Aquafit  6.00-7.00pm,2018-04-05,18:00:00,35,35,999.0,2018,4,5,Thursday
BRP,Aquafit  6.00-7.00pm,2018-04-12,18:00:00,35,35,999.0,2018,4,12,Thursday
BRP,Aquafit  6.00-7.00pm,2018-04-19,18:00:00,35,34,999.0,2018,4,19,Thursday
BRP,Aquafit  6.00-7.00pm,2018-04-26,18:00:00,35,33,999.0,2018,4,26,Thursday
BRP,Aquafit  6.00-7.00pm,2018-05-03,18:00:00,35,35,999.0,2018,5,3,Thursday
BRP,Aquafit  6.00-7.00pm,2018-05-10,18:00:00,35,35,999.0,2018,5,10,Thursday
